"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Pick Location",,"Parent Product Images",
79,518,,"00014589","0001458906",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",
79,519,,"00014589","0001458907",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",
79,520,,"00014589","0001458908",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",
79,521,,"00014589","0001458909",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",
79,2585,,"00014589","0001458910",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",
79,2586,,"00014589","0001458911",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422178-71830100.jpg
https://www.leathercompany.co.uk/images/products/1759422180-17917100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422183-06393200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422185-88308300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422188-73335900.jpg",
80,2587,,"00014601","0001460100",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,525,,"00014601","0001460101",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,526,,"00014601","0001460102",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,527,,"00014601","0001460103",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,528,,"00014601","0001460104",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,529,,"00014601","0001460105",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,530,,"00014601","0001460106",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,531,,"00014601","0001460107",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,532,,"00014601","0001460108",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,533,,"00014601","0001460109",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,2588,,"00014601","0001460110",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
80,2589,,"00014601","0001460111",,Z-35,,"https://www.leathercompany.co.uk/images/products/zoom/1759422240-52858900.jpg
https://www.leathercompany.co.uk/images/products/1759422242-00474900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422244-89475200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422247-88775400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1759422250-79133300.jpg",
81,3023,,"00014147","0001414700",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,537,,"00014147","0001414701",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,538,,"00014147","0001414702",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,539,,"00014147","0001414703",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,540,,"00014147","0001414704",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,541,,"00014147","0001414705",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,542,,"00014147","0001414706",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,543,,"00014147","0001414707",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,544,,"00014147","0001414708",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,3024,,"00014147","0001414709",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,3025,,"00014147","0001414710",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
81,3026,,"00014147","0001414711",,Z-100,,"https://www.leathercompany.co.uk/images/products/zoom/1448287676-05938200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287677-55937100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287676-73244600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287678-44708600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1448287679-36960300.jpg",
92,2624,,"00010547","0001054700",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,653,,"00010547","0001054701",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,654,,"00010547","0001054702",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,655,,"00010547","0001054703",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,656,,"00010547","0001054704",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,657,,"00010547","0001054705",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,658,,"00010547","0001054706",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,659,,"00010547","0001054707",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,660,,"00010547","0001054708",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,661,,"00010547","0001054709",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
92,2625,,"00010547","0001054710",,,,"https://www.leathercompany.co.uk/images/products/1677773806-97508700.jpg
https://www.leathercompany.co.uk/images/products/1677773807-94469000.jpg
https://www.leathercompany.co.uk/images/products/1677773808-78526100.jpg
https://www.leathercompany.co.uk/images/products/1677773809-68961200.jpg
https://www.leathercompany.co.uk/images/products/1510318097-02274800.png
https://www.leathercompany.co.uk/images/products/1510318106-11737200.png",
