"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Product Subtitle",,"Attribute 1 (Size)",,"Model Number",EAN,,"Pick Location",,"Parent Product Images",,"Meta Keywords",
2701,10132,,"00024778","0002477800",,Havana/gold,,NA,,"41466 79 2C NH",,,,,"https://www.leathercompany.co.uk/images/products/1535128513-58413200.jpg
https://www.leathercompany.co.uk/images/products/1535128516-44984300.jpg
https://www.leathercompany.co.uk/images/products/1535128519-34883300.jpg
https://www.leathercompany.co.uk/images/products/1535128522-65945100.jpg",,"The Bridge Full Grain Small Italian Leather Shoulder Bag Havana Gold, leather shoulder bag for women, women's leather shoulder bag",
2703,10134,,"00025685","0002568500",,"French Blue/ruthenium",,NA,,"70006 85 4Y NH",,,,,"https://www.leathercompany.co.uk/images/products/1535128834-23758000.jpg
https://www.leathercompany.co.uk/images/products/1535128837-38022900.jpg
https://www.leathercompany.co.uk/images/products/1535128840-46877500.jpg
https://www.leathercompany.co.uk/images/products/1535128843-63585000.jpg",,"The Bridge Large Italian Leather Large Work Bag French Blue/ruthenium, leather work bag for women, womens leather work bag",
2708,10139,,"00010236","0001023600",,Black,,NA,,1211-VT,,,F-03C,,"https://www.leathercompany.co.uk/images/products/1535541165-64163700.jpg
https://www.leathercompany.co.uk/images/products/1535541167-51513000.jpg
https://www.leathercompany.co.uk/images/products/1535541205-19487700.jpg
https://www.leathercompany.co.uk/images/products/1535541206-78160500.jpg",,"Men's Vegetable Tanned Leather Classic 8 Card Billfold Wallet Black, leather wallet for men, men's leather wallet",
2709,10140,,"00010238","0001023800",,Brown,,NA,,1211-VT,,,F-04C,,"https://www.leathercompany.co.uk/images/products/1535541277-40841100.jpg
https://www.leathercompany.co.uk/images/products/1535541279-02728200.jpg
https://www.leathercompany.co.uk/images/products/1535541280-63515300.jpg
https://www.leathercompany.co.uk/images/products/1535541282-32334100.jpg",,"Men's Vegetable Tanned Leather Classic 8 Card Billfold Wallet Brown, leather wallet for men, men's leather wallet",
2710,10141,,"00010237","0001023700",,Tan,,NA,,1211-VT,,,F-04C,,"https://www.leathercompany.co.uk/images/products/1535541343-88566300.jpg
https://www.leathercompany.co.uk/images/products/1535541347-53471200.jpg
https://www.leathercompany.co.uk/images/products/1535541350-27007700.jpg
https://www.leathercompany.co.uk/images/products/1535541353-08124000.jpg",,"Men's Vegetable Tanned Leather Classic 8 Card Billfold Wallet Tan, leather wallet for men, men's leather wallet",
2721,10152,,"00010240","0001024000",,Brown,,NA,,1246-VT,5060474527705,,F-05C,,"https://www.leathercompany.co.uk/images/products/1535557771-06480500.jpg
https://www.leathercompany.co.uk/images/products/1535557772-52555800.jpg
https://www.leathercompany.co.uk/images/products/1535557774-13116700.jpg
https://www.leathercompany.co.uk/images/products/1535557775-55782600.jpg",,"Vegetable Tanned Flip Side 6 Card, ID & Coins Dual Bill Fold Tab Leather Wallet Brown, leather wallet for men, men's leather wallet",
2737,10168,,"00010248","0001024800",,Black,,NA,,1290-VT,,,F-05C,,"https://www.leathercompany.co.uk/images/products/1535638111-03379600.jpg
https://www.leathercompany.co.uk/images/products/1535638112-63486400.jpg
https://www.leathercompany.co.uk/images/products/1535638114-06721100.jpg
https://www.leathercompany.co.uk/images/products/1535638115-61066800.jpg",,"Vegetable Tanned 8 Card Holder Wallet Black, leather wallet for men, men's leather wallet",
2738,10169,,"00010249","0001024900",,Brown,,NA,,1290-VT,,,F-05C,,"https://www.leathercompany.co.uk/images/products/1535638157-21771300.jpg
https://www.leathercompany.co.uk/images/products/1535638158-65127900.jpg
https://www.leathercompany.co.uk/images/products/1535638160-02650500.jpg
https://www.leathercompany.co.uk/images/products/1535638161-50579700.jpg",,"Vegetable Tanned 8 Card Holder Wallet Brown, leather wallet for men, men's leather wallet",
2739,10170,,"00010250","0001025000",,Tan,,NA,,1290-VT,,,F-05C,,"https://www.leathercompany.co.uk/images/products/1535638209-58886700.jpg
https://www.leathercompany.co.uk/images/products/1535638211-47824500.jpg
https://www.leathercompany.co.uk/images/products/1535638213-82550100.jpg
https://www.leathercompany.co.uk/images/products/1535638215-32210200.jpg",,"Vegetable Tanned 8 Card Holder Wallet Tan, leather wallet for men, men's leather wallet",
2743,10174,,"00000847","0000084700",,Black/crum,,NA,,"1411 C",,,F-02C,,"https://www.leathercompany.co.uk/images/products/1535642811-98910400.jpg
https://www.leathercompany.co.uk/images/products/1535642813-96738900.jpg
https://www.leathercompany.co.uk/images/products/1535642815-84838600.jpg
https://www.leathercompany.co.uk/images/products/1535642817-71457300.jpg",,"Crumble 8 Card, ID & Coins Bill Fold Tab Wallet Black/crum, leather wallet for men, men's leather wallet",
2744,10175,,"00019031","0001903100",,Brown/crum,,NA,,"1411 C",,,F-02C,,"https://www.leathercompany.co.uk/images/products/1535642867-38243000.jpg
https://www.leathercompany.co.uk/images/products/1535642869-30883300.jpg
https://www.leathercompany.co.uk/images/products/1535642870-82142900.jpg
https://www.leathercompany.co.uk/images/products/1535642872-49334500.jpg",,"Crumble 8 Card, ID & Coins Bill Fold Tab Wallet Brown/crum, leather wallet for men, men's leather wallet",
2745,10176,,"00019030","0001903000",,Tan/crum,,NA,,"1411 C",,,F-02C,,"https://www.leathercompany.co.uk/images/products/1535642917-80110300.jpg
https://www.leathercompany.co.uk/images/products/1535642919-68323900.jpg
https://www.leathercompany.co.uk/images/products/1535642921-50903700.jpg
https://www.leathercompany.co.uk/images/products/1535642923-59111600.jpg",,"Crumble 8 Card, ID & Coins Bill Fold Tab Wallet Tan/crum, leather wallet for men, men's leather wallet",
2748,10179,,"00019033","0001903300",,Tan/crum,,NA,,"1412 C",,,F-02C,,"https://www.leathercompany.co.uk/images/products/1535644122-57012000.jpg
https://www.leathercompany.co.uk/images/products/1535644123-95406700.jpg
https://www.leathercompany.co.uk/images/products/1535644125-24142200.jpg
https://www.leathercompany.co.uk/images/products/1535644126-69526200.jpg",,"Crumble 6 Card, ID & Coins Bill Fold Tab Wallet Tan/crum, leather wallet for men, men's leather wallet",
2750,10181,,"00019036","0001903600",,Black/crum,,NA,,"1417 C",,,F-03C,,"https://www.leathercompany.co.uk/images/products/1535645356-31073700.jpg
https://www.leathercompany.co.uk/images/products/1535645357-76485000.jpg
https://www.leathercompany.co.uk/images/products/1535645359-08583300.jpg
https://www.leathercompany.co.uk/images/products/1535645360-44994300.jpg",,"Crumble 4 Card, ID & Coins Bill Fold Wallet Black/crum, leather wallet for men, men's leather wallet",
2751,10182,,"00000851","0000085100",,Brown/crum,,NA,,"1417 C",,,F-03C,,"https://www.leathercompany.co.uk/images/products/1535645407-99728000.jpg
https://www.leathercompany.co.uk/images/products/1535645409-71245300.jpg
https://www.leathercompany.co.uk/images/products/1535645411-21113200.jpg
https://www.leathercompany.co.uk/images/products/1535645412-89619500.jpg",,"Crumble 4 Card, ID & Coins Bill Fold Wallet Brown/crum, leather wallet for men, men's leather wallet",
2752,10183,,"00019037","0001903700",,Tan/crum,,NA,,"1417 C",,,F-03C,,"https://www.leathercompany.co.uk/images/products/1535645456-62147800.jpg
https://www.leathercompany.co.uk/images/products/1535645457-84260400.jpg
https://www.leathercompany.co.uk/images/products/1535645459-14544400.jpg
https://www.leathercompany.co.uk/images/products/1535645460-60050700.jpg",,"Crumble 4 Card, ID & Coins Bill Fold Wallet Tan, leather wallet for men, men's leather wallet",
2753,10184,,"00019038","0001903800",,Black/crum,,NA,,"1419 C",,,F-03C,,"https://www.leathercompany.co.uk/images/products/1535646254-87186000.jpg
https://www.leathercompany.co.uk/images/products/1535646256-53121200.jpg
https://www.leathercompany.co.uk/images/products/1535646298-34340300.jpg
https://www.leathercompany.co.uk/images/products/1535646299-74474200.jpg",,"Crumble 3 Card, ID & Bill Fold Tab Wallet Black/crum: 1419 C, leather wallet for men, men's leather wallet",
2754,10185,,"00019039","0001903900",,Brown/crum,,NA,,"1419 C",,,F-03C,,"https://www.leathercompany.co.uk/images/products/1535646395-20970900.jpg
https://www.leathercompany.co.uk/images/products/1535646396-47172400.jpg
https://www.leathercompany.co.uk/images/products/1535646397-56293400.jpg
https://www.leathercompany.co.uk/images/products/1535646398-79084500.jpg",,"Crumble 3 Card, ID & Bill Fold Tab Wallet Brown/crum, leather wallet for men, men's leather wallet",
2755,10186,,"00000852","0000085200",,Tan/crum,,NA,,"1419 C",,,F-03C,,"https://www.leathercompany.co.uk/images/products/1535646444-91521800.jpg
https://www.leathercompany.co.uk/images/products/1535646446-22136700.jpg
https://www.leathercompany.co.uk/images/products/1535646447-37615800.jpg
https://www.leathercompany.co.uk/images/products/1535646448-67270000.jpg",,"Crumble 3 Card, ID & Bill Fold Tab Wallet Tan/crum, leather wallet for men, men's leather wallet",
2756,10187,,"00026974","0002697400",,Black,,NA,,1551,5060474527170,,F-09C,,"https://www.leathercompany.co.uk/images/products/1535716240-73147100.jpg
https://www.leathercompany.co.uk/images/products/1535716242-71320000.jpg
https://www.leathercompany.co.uk/images/products/1535716244-32695200.jpg
https://www.leathercompany.co.uk/images/products/1535716246-28304300.jpg",,"Cow Waxy Leather Classic 8 Card Bill-Fold Wallet Black, leather wallet for men, men's leather wallet",
2757,10188,,"00026976","0002697600",,Tan,,NA,,1551,5060474527187,,F-09C,,"https://www.leathercompany.co.uk/images/products/1535716301-73111400.jpg
https://www.leathercompany.co.uk/images/products/1535716303-80741200.jpg
https://www.leathercompany.co.uk/images/products/1535716305-47745600.jpg
https://www.leathercompany.co.uk/images/products/1535716307-45138200.jpg",,"Cow Waxy Leather Classic 8 Card Bill-Fold Wallet Tan, leather wallet for men, men's leather wallet",
2758,10189,,"00026972","0002697200",,Black,,NA,,1552,5060474527194,,F-09C,,"https://www.leathercompany.co.uk/images/products/1535716380-52539500.jpg
https://www.leathercompany.co.uk/images/products/1535716382-49078600.jpg
https://www.leathercompany.co.uk/images/products/1535716384-13915500.jpg
https://www.leathercompany.co.uk/images/products/1535716386-03995000.jpg",,"Cow Waxy Leather Classic 3 Card Bill-Fold And Coin Wallet Tan, leather wallet for men, men's leather wallet",
2759,10190,,"00026973","0002697300",,Tan,,NA,,1552,5060474527200,,F-09C,,"https://www.leathercompany.co.uk/images/products/1535716439-33273500.jpg
https://www.leathercompany.co.uk/images/products/1535716441-14040600.jpg
https://www.leathercompany.co.uk/images/products/1535716442-69107800.jpg
https://www.leathercompany.co.uk/images/products/1535716444-44664500.jpg",,"Cow Waxy Leather Classic 3 Card Bill-Fold And Coin Wallet Tan, leather wallet for men, men's leather wallet",
2760,10191,,"00026970","0002697000",,Black,,NA,,1553,5060474527217,,F-09C,,"https://www.leathercompany.co.uk/images/products/1535716528-71499000.jpg
https://www.leathercompany.co.uk/images/products/1535716530-83391500.jpg
https://www.leathercompany.co.uk/images/products/1535716533-06732300.jpg
https://www.leathercompany.co.uk/images/products/1535716534-68555900.jpg",,"Cow Waxy Leather Classic 6 Card,ID, Coins & Bill-Fold Tab Wallet Black, leather wallet for men, men's leather wallet",
2761,10192,,"00026971","0002697100",,Tan,,NA,,1553,5060474527224,,F-09C,,"https://www.leathercompany.co.uk/images/products/1535716590-52112300.jpg
https://www.leathercompany.co.uk/images/products/1535716592-73520900.jpg
https://www.leathercompany.co.uk/images/products/1535716626-35148800.jpg
https://www.leathercompany.co.uk/images/products/1535716628-48317600.jpg",,"Cow Waxy Leather Classic 6 Card,ID, Coins & Bill-Fold Tab Wallet Tan, leather wallet for men, men's leather wallet",
2764,10195,,"00026966","0002696600",,Black,,NA,,1555,5060474527255,,F-10C,,"https://www.leathercompany.co.uk/images/products/1535716833-06444100.jpg
https://www.leathercompany.co.uk/images/products/1535716838-99516800.jpg
https://www.leathercompany.co.uk/images/products/1535716841-45533600.jpg
https://www.leathercompany.co.uk/images/products/1535716844-71258500.jpg",,"Cow Waxy Leather Classic 2 Card, Double ID, Coins & Bill-Fold Wallet Black, leather wallet for men, men's leather wallet",
2765,10196,,"00026967","0002696700",,Tan,,NA,,1555,5060474527262,,F-10C,,"https://www.leathercompany.co.uk/images/products/1535716905-63791100.jpg
https://www.leathercompany.co.uk/images/products/1535716908-09450100.jpg
https://www.leathercompany.co.uk/images/products/1535716909-96381500.jpg
https://www.leathercompany.co.uk/images/products/1535716912-66144200.jpg",,"Cow Waxy Leather Classic 2 Card, Double ID, Coins & Bill-Fold Wallet Tan, leather wallet for men, men's leather wallet",
2766,10197,,"00026964","0002696400",,Black,,NA,,1556,5060474527279,,F-10C,,"https://www.leathercompany.co.uk/images/products/1535717100-87068100.jpg
https://www.leathercompany.co.uk/images/products/1535717102-68287000.jpg
https://www.leathercompany.co.uk/images/products/1535717104-53992100.jpg
https://www.leathercompany.co.uk/images/products/1535717106-46460300.jpg",,"Cow Waxy Leather Classic 6 Card Bill-Fold Wallet Black, leather wallet for men, men's leather wallet",
2767,10198,,"00026965","0002696500",,Tan,,NA,,1556,5060474527286,,F-10C,,"https://www.leathercompany.co.uk/images/products/1535717158-72054900.jpg
https://www.leathercompany.co.uk/images/products/1535717200-70293400.jpg
https://www.leathercompany.co.uk/images/products/1535717202-38441600.jpg
https://www.leathercompany.co.uk/images/products/1535717204-13671800.jpg",,"Cow Waxy Leather Classic 6 Card Bill-Fold Wallet Tan, leather wallet for men, men's leather wallet",
2770,10201,,"00026975","0002697500",,Tan,,NA,,1558,5060474527323,,F-10C,,"https://www.leathercompany.co.uk/images/products/1535717452-39103600.jpg
https://www.leathercompany.co.uk/images/products/1535717454-28675000.jpg
https://www.leathercompany.co.uk/images/products/1535717455-81672000.jpg
https://www.leathercompany.co.uk/images/products/1535717457-52691100.jpg",,"Cow Waxy Large Leather Classic 8 Card Bill-Fold Wallet Tan, leather wallet for men, men's leather wallet",
2771,10202,,"00032720","0003272000",,Black,,NA,,1558,5060474527316,,F-10C,,"https://www.leathercompany.co.uk/images/products/1535717397-12927100.jpg
https://www.leathercompany.co.uk/images/products/1535717398-86422600.jpg
https://www.leathercompany.co.uk/images/products/1535717400-49747600.jpg
https://www.leathercompany.co.uk/images/products/1535717404-82419500.jpg",,"Cow Waxy Large Leather Classic 8 Card Bill-Fold Wallet Black, leather wallet for men, men's leather wallet",
2792,10223,,"00032723","0003272300",,Red,,NA,,"0974262F 6F",,,,,"https://www.leathercompany.co.uk/images/products/1535726675-73118900.jpg
https://www.leathercompany.co.uk/images/products/1535726677-83733800.jpg
https://www.leathercompany.co.uk/images/products/1535726680-18016400.jpg
https://www.leathercompany.co.uk/images/products/1535726682-45262200.jpg",,"The Bridge Ladies Italian leather Accessories bag 0974262F 6F Red",
2793,10224,,"00010242","0001024200",,Black,,NA,,1258-VT,,,F-04C,,"https://www.leathercompany.co.uk/images/products/1535628222-80760400.jpg
https://www.leathercompany.co.uk/images/products/1535628224-91295400.jpg
https://www.leathercompany.co.uk/images/products/1535628226-90492200.jpg
https://www.leathercompany.co.uk/images/products/1535628228-63822900.jpg",,"Vegetable Tanned 8 Card, ID & Coins & Zip Billfold Tab Leather Wallet Black, leather wallet for men, men's leather wallet",
2794,10225,,"00010243","0001024300",,Brown,,NA,,1258-VT,,,F-04C,,"https://www.leathercompany.co.uk/images/products/1535628279-85994500.jpg
https://www.leathercompany.co.uk/images/products/1535628281-88726800.jpg
https://www.leathercompany.co.uk/images/products/1535628283-89608400.jpg
https://www.leathercompany.co.uk/images/products/1535628286-16888600.jpg",,"Vegetable Tanned 8 Card, ID & Coins & Zip Billfold Tab Leather Wallet Brown, leather wallet for men, men's leather wallet",
2795,10226,,"00010244","0001024400",,Tan,,NA,,1258-VT,,,F-04C,,"https://www.leathercompany.co.uk/images/products/1535628347-90429400.jpg
https://www.leathercompany.co.uk/images/products/1535628350-11486000.jpg
https://www.leathercompany.co.uk/images/products/1535628351-81703000.jpg
https://www.leathercompany.co.uk/images/products/1535628353-51088400.jpg",,"Vegetable Tanned 8 Card, ID & Coins & Zip Billfold Tab Leather Wallet Tan, leather wallet for men, men's leather wallet",
2834,10265,,"00032782","0003278200",,Brn/blk,,NA,,"0146262F 6V",,,,,"https://www.leathercompany.co.uk/images/products/1536234849-98301000.jpg
https://www.leathercompany.co.uk/images/products/1536234852-95819300.jpg
https://www.leathercompany.co.uk/images/products/1536234855-42352300.jpg
https://www.leathercompany.co.uk/images/products/1536234857-39093000.jpg",,"The Bridge Italian Leather Wallet Brn/blk: 0146262F 6V",
2896,10327,,"00019034","0001903400",,Black/crum,,NA,,"1415 C",,,F-03C,,"https://www.leathercompany.co.uk/images/products/1536665677-48565400.jpg
https://www.leathercompany.co.uk/images/products/1536665681-81809600.jpg
https://www.leathercompany.co.uk/images/products/1536665685-96286900.jpg
https://www.leathercompany.co.uk/images/products/1536665689-02107500.jpg",,"Leather Wallet Black/crum, leather wallet for men, mens leather wallet",
2912,10343,,"00033021","0003302106",,Dark-brown,,XL,,"034904 26 01 85",,,,,"https://www.leathercompany.co.uk/images/products/1536333812-57303800.jpg
https://www.leathercompany.co.uk/images/products/1536333814-36207500.jpg
https://www.leathercompany.co.uk/images/products/1536333816-24765500.jpg
https://www.leathercompany.co.uk/images/products/1536333818-27515500.jpg",,"The Bridge Mens Italian Leather Belt Dark-brown: 034904 26 01 85",
2928,10359,,"00031873","0003187300",,"Vintage Tan",,NA,,ADAM,,,D-12B,,"https://www.leathercompany.co.uk/images/products/1536324148-01866900.jpg
https://www.leathercompany.co.uk/images/products/1536324149-92825700.jpg
https://www.leathercompany.co.uk/images/products/1536324182-16479800.jpg
https://www.leathercompany.co.uk/images/products/1536324184-09573900.jpg",,"Medium Leather Vintage Messenger Bag Tan, leather messenger bag for men, men's leather messenger bag",
2929,10360,,"00031870","0003187000",,Tan,,NA,,ED,5060821288754,,D-12E,,"https://www.leathercompany.co.uk/images/products/1536323500-61588900.jpg
https://www.leathercompany.co.uk/images/products/1536323503-03416200.jpg
https://www.leathercompany.co.uk/images/products/1536323505-53883300.jpg
https://www.leathercompany.co.uk/images/products/1536323507-96575100.jpg",,"Vintage Leather Travel Waist Bag Tan, leather waist bag",
2930,10361,,"00031866","0003186600",,Tan,,NA,,FRED,5060474525381,,D-11B,,"https://www.leathercompany.co.uk/images/products/1536323987-77154400.jpg
https://www.leathercompany.co.uk/images/products/1536323989-78189300.jpg
https://www.leathercompany.co.uk/images/products/1536323991-74893600.jpg
https://www.leathercompany.co.uk/images/products/1536323993-71616600.jpg",,"Medium Leather Zip Around Vintage Backpack Tan, leather backpack",
2931,10362,,"00031872","0003187200",,Tan,,NA,,LAUREN,5060821282882,,D-11B,,"https://www.leathercompany.co.uk/images/products/1536324451-45523100.jpg
https://www.leathercompany.co.uk/images/products/1536324453-38926800.jpg
https://www.leathercompany.co.uk/images/products/1536324455-15972500.jpg
https://www.leathercompany.co.uk/images/products/1536324457-08601600.jpg",,"Medium Leather Shopper & Work Bag Tan, leather work bag, leather shopper bag",
2932,10363,,"00031865","0003186500",,Tan,,NA,,NOAH,5060821282905,,D-13D,,"https://www.leathercompany.co.uk/images/products/1536323870-17096700.jpg
https://www.leathercompany.co.uk/images/products/1536323872-16318500.jpg
https://www.leathercompany.co.uk/images/products/1536323873-99792100.jpg
https://www.leathercompany.co.uk/images/products/1536323875-96802000.jpg
https://www.leathercompany.co.uk/images/products/1625834115-63343500.jpg
https://www.leathercompany.co.uk/images/products/1625834117-08701200.jpg",,"Vintage Leather Luxury A4 Metal Binder Sleeve Tan, leather a4 sleeves",
2933,10364,,"00031874","0003187400",,"Vintage Tan",,NA,,OLIVER,,,D-07D,,"https://www.leathercompany.co.uk/images/products/1536324646-68659500.jpg
https://www.leathercompany.co.uk/images/products/1536324648-23689000.jpg
https://www.leathercompany.co.uk/images/products/1536324649-81268800.jpg
https://www.leathercompany.co.uk/images/products/1536324651-36255300.jpg",,"Large Leather Weekend Vintage Travel Bag Vintage Tan, leather travel bag, leather holdall bag",
2936,10367,,"00031867","0003186700",,Tan,,NA,,ROBIN,5060474525893,,D-13C,,"https://www.leathercompany.co.uk/images/products/1536324554-11616500.jpg
https://www.leathercompany.co.uk/images/products/1536324556-19600600.jpg
https://www.leathercompany.co.uk/images/products/1536324558-37719300.jpg
https://www.leathercompany.co.uk/images/products/1536324560-72532800.jpg",,"Large Leather Vintage Messenger Bag Tan, leather messenger bag for men, men's leather messenger bag",
2937,10368,,"00031868","0003186800",,Tan,,NA,,SEB,5060474525411,,D-12B,,"https://www.leathercompany.co.uk/images/products/1536323633-88002600.jpg
https://www.leathercompany.co.uk/images/products/1536323636-00019500.jpg
https://www.leathercompany.co.uk/images/products/1536323637-81141700.jpg
https://www.leathercompany.co.uk/images/products/1536323639-60209400.jpg",,"Vintage Leather Luxury Wash Bag With Tubular Mouth Opening Tan, leather wash bag for men, men's leather wash bag",
2956,10403,,"00033112","0003311202",,Leopard,,10,,"KB 709",,,,,"https://www.leathercompany.co.uk/images/products/1537537980-98190300.jpg
https://www.leathercompany.co.uk/images/products/1537537983-22261300.jpg
https://www.leathercompany.co.uk/images/products/1537537984-94410900.jpg
https://www.leathercompany.co.uk/images/products/1537537986-89129100.jpg",,"Reversible Suede And Leopard Print Sheepskin Gilet Leo/Brown, sheepskin gilet for women, women's sheepskin gilet",
2956,10404,,"00033112","0003311203",,Leopard,,12,,"KB 709",,,,,"https://www.leathercompany.co.uk/images/products/1537537980-98190300.jpg
https://www.leathercompany.co.uk/images/products/1537537983-22261300.jpg
https://www.leathercompany.co.uk/images/products/1537537984-94410900.jpg
https://www.leathercompany.co.uk/images/products/1537537986-89129100.jpg",,"Reversible Suede And Leopard Print Sheepskin Gilet Leo/Brown, sheepskin gilet for women, women's sheepskin gilet",
2969,10444,,"00033221","0003322100",,Black,,NA,,ASH-09,5056798474832,,F-26A/27A,,"https://www.leathercompany.co.uk/images/products/zoom/1778850365-68140300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1778850373-06409200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1778850369-39606200.jpg",,"Large Leather Zip Around Note And Coin Purse Black, leather purse for women, women's leather purse",
2971,10446,,"00033220","0003322000",,Black,,NA,,ASH-12,5056798474887,,F-26C/27C,,"https://www.leathercompany.co.uk/images/products/zoom/1778855806-12679000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1778855809-82584800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1778855813-46696800.jpg",,"Large Leather Zip Around Note And Coin Purse Black : Ash-12, leather purse for women, women's leather purse",
2975,10450,,"00033224","0003322400",,Black,,NA,,ASH-17,5056798474955,,F-08A/09A/10A/11A,,"https://www.leathercompany.co.uk/images/products/zoom/1778858201-64734400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1778858315-61186500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1778858208-97449700.jpg",,"Large Leather Zip Around Note And Coin Purse , leather purse for women, women's leather purse",
2976,10451,,"00033223","0003322300",,Black,,NA,,ASH-18,,,F-29A/F-30A,,"https://www.leathercompany.co.uk/images/products/1543511077-36791300.jpg
https://www.leathercompany.co.uk/images/products/1543511078-42971500.jpg
https://www.leathercompany.co.uk/images/products/1543511079-55418700.jpg
https://www.leathercompany.co.uk/images/products/1543511080-62324800.jpg",,"Large Leather Zip Around Note And Coin Purse Black, leather purse for women, women's leather purse",
2978,10461,,"00033229","0003322901",,Black,,8,,"LEATHER LEGGINGS",5056798466349,,Z-52U,,"https://www.leathercompany.co.uk/images/products/1544291429-68331500.jpg
https://www.leathercompany.co.uk/images/products/1544291430-77366200.jpg
https://www.leathercompany.co.uk/images/products/1544291431-84589400.jpg
https://www.leathercompany.co.uk/images/products/1544291432-93408700.jpg",,"Skinny Fit Leather And Lycra Leggings Black, leather leggings for women",
2978,10462,,"00033229","0003322902",,Black,,10,,"LEATHER LEGGINGS",5056798466356,,Z-52U,,"https://www.leathercompany.co.uk/images/products/1544291429-68331500.jpg
https://www.leathercompany.co.uk/images/products/1544291430-77366200.jpg
https://www.leathercompany.co.uk/images/products/1544291431-84589400.jpg
https://www.leathercompany.co.uk/images/products/1544291432-93408700.jpg",,"Skinny Fit Leather And Lycra Leggings Black, leather leggings for women",
2978,10463,,"00033229","0003322903",,Black,,12,,"LEATHER LEGGINGS",5056798466363,,Z-52U,,"https://www.leathercompany.co.uk/images/products/1544291429-68331500.jpg
https://www.leathercompany.co.uk/images/products/1544291430-77366200.jpg
https://www.leathercompany.co.uk/images/products/1544291431-84589400.jpg
https://www.leathercompany.co.uk/images/products/1544291432-93408700.jpg",,"Skinny Fit Leather And Lycra Leggings Black, leather leggings for women",
2978,10464,,"00033229","0003322904",,Black,,14,,"LEATHER LEGGINGS",5056798466370,,Z-52U,,"https://www.leathercompany.co.uk/images/products/1544291429-68331500.jpg
https://www.leathercompany.co.uk/images/products/1544291430-77366200.jpg
https://www.leathercompany.co.uk/images/products/1544291431-84589400.jpg
https://www.leathercompany.co.uk/images/products/1544291432-93408700.jpg",,"Skinny Fit Leather And Lycra Leggings Black, leather leggings for women",
2978,10465,,"00033229","0003322905",,Black,,16,,"LEATHER LEGGINGS",5056798466387,,Z-52U,,"https://www.leathercompany.co.uk/images/products/1544291429-68331500.jpg
https://www.leathercompany.co.uk/images/products/1544291430-77366200.jpg
https://www.leathercompany.co.uk/images/products/1544291431-84589400.jpg
https://www.leathercompany.co.uk/images/products/1544291432-93408700.jpg",,"Skinny Fit Leather And Lycra Leggings Black, leather leggings for women",
2978,32753,,"00033229","0003322906",,Black,,18,,"LEATHER LEGGINGS",5056798466394,,Z-52U,,"https://www.leathercompany.co.uk/images/products/1544291429-68331500.jpg
https://www.leathercompany.co.uk/images/products/1544291430-77366200.jpg
https://www.leathercompany.co.uk/images/products/1544291431-84589400.jpg
https://www.leathercompany.co.uk/images/products/1544291432-93408700.jpg",,"Skinny Fit Leather And Lycra Leggings Black, leather leggings for women",
2978,32827,,"00033229","0003322907",,Black,,20,,"LEATHER LEGGINGS",5056798466400,,Z-52U,,"https://www.leathercompany.co.uk/images/products/1544291429-68331500.jpg
https://www.leathercompany.co.uk/images/products/1544291430-77366200.jpg
https://www.leathercompany.co.uk/images/products/1544291431-84589400.jpg
https://www.leathercompany.co.uk/images/products/1544291432-93408700.jpg",,"Skinny Fit Leather And Lycra Leggings Black, leather leggings for women",
2992,10484,,"00033281","0003328101",,Red,,8,,NANCY,,,Z-47,,"https://www.leathercompany.co.uk/images/products/1544122712-06290300.jpg
https://www.leathercompany.co.uk/images/products/1544122713-31648500.jpg
https://www.leathercompany.co.uk/images/products/1544122714-45082700.jpg
https://www.leathercompany.co.uk/images/products/1544122715-69795600.jpg",,"Leather Jacket Red, women's leather jacket, leather jacket for women",
2992,10485,,"00033281","0003328102",,Red,,10,,NANCY,,,Z-47,,"https://www.leathercompany.co.uk/images/products/1544122712-06290300.jpg
https://www.leathercompany.co.uk/images/products/1544122713-31648500.jpg
https://www.leathercompany.co.uk/images/products/1544122714-45082700.jpg
https://www.leathercompany.co.uk/images/products/1544122715-69795600.jpg",,"Leather Jacket Red, women's leather jacket, leather jacket for women",
2992,10486,,"00033281","0003328103",,Red,,12,,NANCY,,,Z-47,,"https://www.leathercompany.co.uk/images/products/1544122712-06290300.jpg
https://www.leathercompany.co.uk/images/products/1544122713-31648500.jpg
https://www.leathercompany.co.uk/images/products/1544122714-45082700.jpg
https://www.leathercompany.co.uk/images/products/1544122715-69795600.jpg",,"Leather Jacket Red, women's leather jacket, leather jacket for women",
2992,10487,,"00033281","0003328104",,Red,,14,,NANCY,,,Z-47,,"https://www.leathercompany.co.uk/images/products/1544122712-06290300.jpg
https://www.leathercompany.co.uk/images/products/1544122713-31648500.jpg
https://www.leathercompany.co.uk/images/products/1544122714-45082700.jpg
https://www.leathercompany.co.uk/images/products/1544122715-69795600.jpg",,"Leather Jacket Red, women's leather jacket, leather jacket for women",
